id_mahasiswa;Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Curricular_units_1st_sem_credited;Curricular_units_1st_sem_enrolled;Curricular_units_1st_sem_evaluations;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_1st_sem_without_evaluations;Curricular_units_2nd_sem_credited;Curricular_units_2nd_sem_enrolled;Curricular_units_2nd_sem_evaluations;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Curricular_units_2nd_sem_without_evaluations;Unemployment_rate;Inflation_rate;GDP;Status;skor_gerbang;pita_gerbang;skor_tahun_pertama;pita_tahun_pertama;asal_skor
MHS3870;1;39;1;9085;1;1;133.1;1;1;1;4;4;120.0;0;0;1;0;1;0;31;0;0;5;13;4;13.5;1;0;5;12;3;11.666666666666666;1;9.4;-0.8;-3.12;Dropout;0.9888;Kritis;0.9687;Kritis;validasi silang
MHS3871;1;17;1;9670;1;1;133.1;1;1;37;4;5;150.0;0;0;0;1;1;0;21;0;0;6;8;6;14.75;0;0;6;9;5;14.333333333333334;0;11.1;0.6;2.02;Graduate;0.2948;Prioritas;0.0805;Aman;data uji
MHS3872;1;1;1;9147;1;1;124.0;1;38;38;9;9;115.6;0;0;0;1;1;1;20;0;0;5;8;5;12.375;0;0;5;7;5;11.666666666666666;0;13.9;-0.3;0.79;Graduate;0.1623;Aman;0.0488;Aman;validasi silang
MHS3873;1;43;2;9500;1;6;119.1;1;1;19;4;10;119.1;0;0;0;1;1;0;22;0;0;7;7;6;12.733333333333334;0;0;7;7;6;12.733333333333334;0;7.6;2.6;0.32;Graduate;0.1935;Aman;0.041;Aman;validasi silang
MHS3874;1;1;2;9070;1;1;128.0;1;19;19;3;3;123.5;1;1;0;0;1;0;19;0;0;6;9;4;12.5;0;0;6;6;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.7816;Kritis;0.9775;Kritis;validasi silang
MHS3875;1;39;1;9130;1;1;133.1;1;1;1;90;1;120.0;1;0;1;0;1;0;41;0;0;5;5;0;0.0;1;0;5;5;0;0.0;5;12.7;3.7;-1.7;Dropout;0.9973;Kritis;0.9793;Kritis;validasi silang
MHS3876;1;43;1;9500;1;19;133.1;1;34;34;0;0;110.0;1;0;0;1;1;0;27;0;0;7;7;0;0.0;6;0;7;7;0;0.0;6;7.6;2.6;0.32;Dropout;0.6984;Kritis;0.9775;Kritis;validasi silang
MHS3877;1;17;1;9500;1;1;145.0;1;1;1;4;10;131.4;0;0;0;1;0;0;19;0;0;7;7;7;13.44285714285714;0;0;8;8;7;13.771428571428572;0;13.9;-0.3;0.79;Dropout;0.1835;Aman;0.044;Aman;data uji
MHS3878;1;18;2;9500;1;1;141.0;24;1;1;4;3;126.8;1;0;0;1;0;1;20;1;0;8;8;8;14.2;0;0;8;8;8;14.2;0;9.4;-0.8;-3.12;Graduate;0.0326;Aman;0.0684;Aman;validasi silang
MHS3879;1;43;4;9500;1;6;118.9;1;38;37;5;9;118.9;1;0;0;1;0;1;19;0;0;7;7;6;13.55;0;0;7;7;6;13.55;0;7.6;2.6;0.32;Graduate;0.0601;Aman;0.0332;Aman;validasi silang
MHS3880;2;39;1;9991;0;1;160.0;1;37;37;9;9;160.0;0;0;0;1;0;0;35;0;0;5;5;5;11.6;0;0;5;6;5;11.166666666666666;0;15.5;2.8;-4.06;Graduate;0.4313;Prioritas;0.0573;Aman;validasi silang
MHS3881;1;17;5;9773;1;1;111.0;1;19;12;7;3;115.9;1;0;0;1;0;0;22;0;0;6;7;6;13.571428571428571;0;0;6;7;6;15.285714285714286;0;13.9;-0.3;0.79;Graduate;0.4091;Prioritas;0.049;Aman;data uji
MHS3882;1;1;2;9254;1;1;111.0;1;1;19;5;7;109.3;1;0;0;1;0;1;20;0;0;6;6;6;13.833333333333334;0;0;6;6;6;15.0;0;11.1;0.6;2.02;Graduate;0.128;Aman;0.043;Aman;data uji
MHS3883;1;1;1;9670;1;1;123.0;1;37;38;9;9;113.9;1;0;1;0;0;0;18;0;0;6;7;4;11.25;0;0;6;9;4;10.857142857142858;0;10.8;1.4;1.74;Dropout;0.9017;Kritis;0.9673;Kritis;validasi silang
MHS3884;1;1;1;9238;1;1;133.0;1;37;37;9;9;121.8;1;0;0;1;0;1;18;0;0;6;7;5;10.2;0;0;6;9;4;11.25;0;12.4;0.5;1.79;Graduate;0.037;Aman;0.1284;Aman;data uji
MHS3885;1;7;1;9500;1;3;140.0;1;1;37;9;5;140.0;0;0;0;1;0;0;30;0;0;8;8;7;15.675714285714283;0;0;8;8;7;15.675714285714283;0;10.8;1.4;1.74;Graduate;0.2955;Prioritas;0.077;Aman;validasi silang
MHS3886;1;18;1;9238;1;1;122.0;1;38;38;9;7;114.7;0;0;1;1;0;1;18;0;0;6;9;6;10.833333333333334;0;0;6;8;6;12.0;0;11.1;0.6;2.02;Graduate;0.1071;Aman;0.0478;Aman;validasi silang
MHS3887;1;1;1;9254;1;1;128.0;1;19;19;7;8;120.0;1;0;0;1;0;1;20;0;0;6;6;6;14.5;0;0;6;7;5;15.0;0;12.4;0.5;1.79;Enrolled;0.1373;Aman;0.0477;Aman;mahasiswa aktif
MHS3888;1;1;1;9238;1;1;108.0;1;19;38;9;9;107.3;0;1;0;1;0;1;19;0;0;6;12;4;10.4;0;0;6;11;4;10.75;0;12.4;0.5;1.79;Enrolled;0.041;Aman;0.145;Aman;mahasiswa aktif
MHS3889;1;17;1;9085;1;1;139.0;1;38;38;5;3;136.2;0;0;0;1;0;0;19;0;0;5;7;5;13.0;1;0;5;7;5;13.333333333333334;0;7.6;2.6;0.32;Graduate;0.2023;Aman;0.0413;Aman;validasi silang
MHS3890;1;1;2;9556;1;1;130.0;1;1;38;3;8;119.5;1;0;0;1;0;1;21;0;0;7;7;7;12.242857142857144;0;0;8;8;8;14.125;0;15.5;2.8;-4.06;Graduate;0.09;Aman;0.0528;Aman;validasi silang
MHS3891;1;18;1;9853;1;1;133.1;1;1;19;141;182;106.0;1;0;1;1;0;0;21;0;0;7;7;7;13.0;0;0;7;8;6;12.5;0;8.9;1.4;3.51;Enrolled;0.7968;Kritis;0.2189;Aman;mahasiswa aktif
MHS3892;1;1;4;9670;1;1;130.0;1;1;1;9;9;124.1;1;0;0;1;0;0;18;0;0;6;6;6;14.166666666666666;0;0;6;7;6;13.428571428571429;0;8.9;1.4;3.51;Enrolled;0.1682;Aman;0.0402;Aman;mahasiswa aktif
MHS3893;1;1;3;9147;1;1;143.0;1;1;1;5;7;133.2;1;0;0;1;0;1;18;0;0;5;11;4;14.25;0;0;5;7;4;12.5;0;12.7;3.7;-1.7;Graduate;0.1226;Aman;0.0993;Aman;validasi silang
MHS3894;4;39;1;9085;1;1;110.0;1;37;37;90;90;110.0;0;0;0;0;0;0;35;0;0;5;14;1;12.0;2;0;5;11;2;10.5;1;9.4;-0.8;-3.12;Dropout;0.9715;Kritis;0.9773;Kritis;validasi silang
MHS3895;1;1;6;9500;1;1;120.0;41;1;1;9;6;114.8;1;0;0;1;0;0;21;1;0;7;11;4;13.25;0;0;7;9;5;13.82;0;11.1;0.6;2.02;Enrolled;0.0734;Aman;0.6286;Prioritas;mahasiswa aktif
MHS3896;1;1;1;9500;1;1;140.0;1;38;37;9;7;130.0;1;0;0;1;1;1;18;0;0;7;7;6;13.183333333333332;0;0;7;7;6;13.183333333333332;0;7.6;2.6;0.32;Graduate;0.0437;Aman;0.0358;Aman;data uji
MHS3897;1;17;5;9070;1;1;125.0;1;19;1;5;5;122.6;1;0;0;1;1;0;22;0;0;6;6;1;11.0;0;0;6;6;0;0.0;0;9.4;-0.8;-3.12;Enrolled;0.5078;Prioritas;0.9797;Kritis;mahasiswa aktif
MHS3898;1;17;1;9500;1;1;134.0;1;38;1;9;6;133.5;1;0;0;1;1;1;20;0;0;7;8;7;11.9725;0;0;8;8;8;12.65125;0;15.5;2.8;-4.06;Graduate;0.0881;Aman;0.0413;Aman;validasi silang
MHS3899;2;39;1;9254;1;1;130.0;1;37;37;4;7;120.0;1;0;0;1;0;0;34;0;0;6;7;5;12.4;0;0;6;8;5;12.8;0;9.4;-0.8;-3.12;Graduate;0.572;Prioritas;0.1485;Aman;validasi silang
MHS3900;2;7;1;9147;1;3;120.0;1;37;37;9;9;120.0;0;0;0;1;0;0;33;0;3;8;9;5;12.6;2;2;7;13;5;11.25;0;10.8;1.4;1.74;Enrolled;0.5184;Prioritas;0.7937;Kritis;mahasiswa aktif
MHS3901;1;1;3;9500;1;1;142.0;1;37;38;9;9;137.3;1;0;0;1;0;1;22;0;0;7;7;6;13.9;0;0;7;7;6;13.9;0;7.6;2.6;0.32;Graduate;0.0219;Aman;0.0302;Aman;data uji
MHS3902;1;17;3;9254;1;1;127.0;1;37;37;9;6;123.5;1;0;0;1;0;1;20;0;0;6;11;4;11.5;0;0;6;12;3;11.0;0;7.6;2.6;0.32;Enrolled;0.0912;Aman;0.8213;Kritis;mahasiswa aktif
MHS3903;2;39;1;9147;1;1;140.0;1;37;37;6;10;131.8;0;0;0;1;0;0;35;0;0;5;6;4;14.2;0;0;5;10;4;11.857142857142858;0;10.8;1.4;1.74;Enrolled;0.4168;Prioritas;0.1643;Aman;mahasiswa aktif
MHS3904;2;39;1;9147;1;1;140.0;1;38;37;4;7;130.0;1;0;0;0;0;0;39;0;0;5;12;3;10.666666666666666;2;0;5;15;3;10.666666666666666;0;9.4;-0.8;-3.12;Dropout;0.9381;Kritis;0.9726;Kritis;data uji
MHS3905;1;18;6;9500;1;1;142.0;1;38;37;9;5;128.0;1;0;0;0;0;0;19;0;0;7;14;0;0.0;0;0;8;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.6506;Kritis;0.9787;Kritis;validasi silang
MHS3906;4;39;1;9254;1;1;120.0;1;37;37;9;8;95.0;0;0;0;1;0;1;36;0;0;6;10;6;11.0;0;0;6;14;3;11.333333333333334;0;10.8;1.4;1.74;Graduate;0.3721;Prioritas;0.5254;Prioritas;data uji
MHS3907;1;1;2;9500;1;1;124.0;1;37;37;9;9;116.0;1;0;0;1;0;1;21;0;0;8;8;7;13.957142857142856;0;0;8;8;7;13.957142857142856;0;12.7;3.7;-1.7;Graduate;0.0409;Aman;0.0287;Aman;data uji
MHS3908;1;1;1;9238;1;1;157.0;1;3;38;1;5;136.7;1;0;0;1;0;0;22;0;0;6;11;4;12.5;1;0;6;13;3;13.666666666666666;0;9.4;-0.8;-3.12;Enrolled;0.1088;Aman;0.8711;Kritis;mahasiswa aktif
MHS3909;2;39;1;9238;1;1;126.6;1;38;38;9;7;107.5;0;0;1;1;0;1;42;0;0;6;8;6;13.333333333333334;0;0;6;7;6;15.285714285714286;0;11.1;0.6;2.02;Graduate;0.2601;Prioritas;0.0384;Aman;validasi silang
MHS3910;1;39;1;9119;1;1;110.0;1;37;37;90;90;108.4;1;0;0;1;0;0;34;0;0;5;5;0;0.0;0;0;5;6;0;0.0;0;10.8;1.4;1.74;Dropout;0.908;Kritis;0.9796;Kritis;validasi silang
MHS3911;1;17;1;9773;1;1;144.0;1;19;19;4;4;130.7;1;0;0;1;0;0;20;0;0;6;9;6;11.666666666666666;0;0;6;8;5;11.6;0;7.6;2.6;0.32;Enrolled;0.31;Prioritas;0.1123;Aman;mahasiswa aktif
MHS3912;2;44;1;8014;0;39;160.0;1;37;19;9;10;155.9;0;0;0;1;0;0;33;0;3;6;7;6;15.714285714285714;0;2;6;7;6;15.5;0;13.9;-0.3;0.79;Graduate;0.121;Aman;0.0479;Aman;validasi silang
MHS3913;1;1;4;9254;1;1;105.0;1;1;19;9;6;106.1;1;0;0;1;0;0;20;0;0;6;8;5;11.0;0;0;6;9;5;11.4;0;13.9;-0.3;0.79;Graduate;0.3372;Prioritas;0.0988;Aman;validasi silang
MHS3914;1;1;2;9670;1;1;130.0;1;26;30;0;5;128.6;1;0;1;1;0;0;19;0;0;5;8;4;12.25;0;0;5;7;4;12.75;2;7.6;2.6;0.32;Graduate;0.7048;Kritis;0.6493;Prioritas;validasi silang
MHS3915;2;43;1;9991;0;3;140.0;1;37;19;9;4;140.0;0;0;1;1;0;0;34;0;4;10;25;5;12.2;0;3;9;18;8;12.22222222222222;0;16.2;0.3;-0.92;Dropout;0.7084;Kritis;0.6661;Kritis;validasi silang
MHS3916;1;1;1;9147;1;1;138.0;1;37;37;9;6;145.0;1;0;0;1;0;0;18;0;0;5;6;5;13.0;0;0;5;5;5;14.0;0;7.6;2.6;0.32;Graduate;0.1602;Aman;0.0356;Aman;validasi silang
MHS3917;1;17;1;8014;0;1;120.0;1;38;37;6;6;113.0;0;0;0;1;0;1;24;0;0;6;11;4;12.0;0;0;6;7;6;13.0;0;10.8;1.4;1.74;Graduate;0.0288;Aman;0.0516;Aman;data uji
MHS3918;1;1;1;9853;1;1;135.0;1;19;12;9;7;137.1;1;0;0;1;0;0;18;0;0;6;6;6;13.333333333333334;0;0;6;7;6;12.333333333333334;0;7.6;2.6;0.32;Graduate;0.3299;Prioritas;0.0377;Aman;validasi silang
MHS3919;1;1;1;9670;1;1;119.0;1;37;37;10;6;119.7;1;0;0;1;0;0;20;0;0;5;6;3;13.0;0;0;5;7;3;13.0;1;7.6;2.6;0.32;Enrolled;0.1108;Aman;0.7729;Kritis;mahasiswa aktif
MHS3920;1;17;1;9500;1;1;121.0;1;1;1;4;3;120.5;1;0;0;1;0;0;21;0;0;8;8;7;12.91;0;0;8;8;7;12.91;0;10.8;1.4;1.74;Graduate;0.1838;Aman;0.0311;Aman;data uji
MHS3921;1;1;5;9238;1;1;126.0;1;38;1;9;5;125.7;1;0;0;1;0;1;19;0;0;6;8;6;11.0;0;0;6;13;3;11.0;0;9.4;-0.8;-3.12;Graduate;0.048;Aman;0.3204;Aman;validasi silang
MHS3922;1;17;4;9500;1;1;132.0;1;38;19;5;7;125.5;0;0;0;1;0;1;19;0;0;7;8;6;13.579999999999998;0;0;8;8;8;12.93625;0;15.5;2.8;-4.06;Graduate;0.0768;Aman;0.0478;Aman;validasi silang
MHS3923;1;1;1;9238;1;1;128.0;1;19;19;5;5;124.5;1;0;0;1;0;1;18;0;0;6;10;4;12.4;0;0;6;8;6;12.5;0;12.4;0.5;1.79;Graduate;0.0412;Aman;0.0461;Aman;validasi silang
MHS3924;4;39;1;8014;0;1;160.0;1;37;37;5;5;126.0;0;0;0;1;0;1;38;0;4;9;13;8;12.88888888888889;0;2;7;9;7;13.0;0;13.9;-0.3;0.79;Graduate;0.1745;Aman;0.0387;Aman;validasi silang
MHS3925;1;1;1;171;1;1;125.0;1;19;19;5;4;136.2;1;0;1;1;1;0;21;0;6;12;12;11;11.545454545454543;0;4;11;18;9;11.7;1;8.9;1.4;3.51;Enrolled;0.6867;Kritis;0.3706;Aman;mahasiswa aktif
MHS3926;1;43;1;9147;1;1;127.0;25;1;5;9;10;124.2;1;0;0;1;1;0;23;1;0;5;6;1;10.0;0;0;5;5;0;0.0;0;15.5;2.8;-4.06;Enrolled;0.5012;Prioritas;0.9792;Kritis;mahasiswa aktif
MHS3927;1;17;5;9500;1;1;147.0;1;19;1;4;3;138.5;1;0;0;1;0;0;19;0;0;8;8;8;14.34125;0;0;8;8;8;14.34125;0;9.4;-0.8;-3.12;Graduate;0.2009;Aman;0.0515;Aman;validasi silang
MHS3928;1;1;2;9773;1;1;130.0;1;38;37;5;3;122.3;1;0;1;0;0;0;18;0;0;6;8;6;14.142857142857142;0;0;6;6;5;12.0;0;13.9;-0.3;0.79;Dropout;0.9094;Kritis;0.7931;Kritis;validasi silang
MHS3929;1;1;6;171;1;1;134.0;1;19;37;5;5;126.0;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate;0.1412;Aman;0.4091;Prioritas;data uji
MHS3930;1;39;1;9003;1;1;140.0;1;19;19;9;6;135.4;1;0;0;1;0;0;24;0;0;6;10;5;11.8;0;0;6;13;4;11.25;0;12.4;0.5;1.79;Enrolled;0.2132;Aman;0.4534;Prioritas;mahasiswa aktif
MHS3931;1;1;1;9773;1;1;151.0;2;1;1;5;9;146.5;0;0;0;1;0;1;18;1;0;6;6;6;13.333333333333334;0;0;6;6;6;14.166666666666666;0;12.7;3.7;-1.7;Graduate;0.0458;Aman;0.0777;Aman;validasi silang
MHS3932;1;1;1;9130;1;1;132.0;1;3;1;4;9;121.9;1;0;0;1;0;0;18;0;0;6;8;6;14.5;0;0;6;9;6;12.857142857142858;0;13.9;-0.3;0.79;Graduate;0.462;Prioritas;0.05;Aman;validasi silang
MHS3933;1;7;1;9991;0;40;130.0;1;19;19;7;3;130.0;0;0;0;1;0;0;26;0;5;10;13;8;12.666666666666666;0;5;10;12;10;13.4;0;11.1;0.6;2.02;Graduate;0.4707;Prioritas;0.1428;Aman;data uji
MHS3934;1;1;1;9147;1;1;126.0;1;19;19;9;9;115.2;0;0;1;1;0;0;19;0;0;5;13;1;10.0;0;0;5;8;2;10.0;0;12.4;0.5;1.79;Enrolled;0.5618;Prioritas;0.9762;Kritis;mahasiswa aktif
MHS3935;1;18;3;9670;1;1;119.0;1;38;38;9;9;115.2;1;0;0;1;0;1;19;0;0;6;10;0;0.0;0;0;6;6;0;0.0;0;12.7;3.7;-1.7;Dropout;0.0809;Aman;0.9776;Kritis;data uji
MHS3936;1;1;1;9254;1;1;123.0;1;38;37;5;5;125.1;0;0;0;1;0;0;19;0;0;6;12;4;11.0;0;0;6;6;4;12.5;0;16.2;0.3;-0.92;Enrolled;0.3637;Prioritas;0.3888;Aman;mahasiswa aktif
MHS3937;1;1;1;9130;1;1;106.0;1;37;37;9;9;108.0;1;0;1;1;0;0;20;0;0;5;10;2;12.0;2;0;5;9;4;11.0;0;9.4;-0.8;-3.12;Dropout;0.6301;Prioritas;0.8223;Kritis;validasi silang
MHS3938;1;1;3;9254;1;1;121.0;1;19;19;9;9;125.9;1;0;0;1;0;0;22;0;0;6;10;4;10.0;0;0;6;12;2;13.5;0;9.4;-0.8;-3.12;Enrolled;0.2887;Prioritas;0.9549;Kritis;mahasiswa aktif
MHS3939;1;1;2;9500;1;1;138.0;1;19;1;5;5;128.0;1;0;0;1;0;0;19;0;0;7;7;7;14.20857142857143;0;0;8;9;8;15.127777777777778;0;11.1;0.6;2.02;Graduate;0.1583;Aman;0.0574;Aman;validasi silang
MHS3940;1;1;5;9500;1;1;118.0;1;3;1;5;10;113.5;1;0;0;1;0;0;20;0;0;7;7;7;14.30714285714286;0;0;8;8;8;15.0125;0;12.4;0.5;1.79;Graduate;0.183;Aman;0.0346;Aman;validasi silang
MHS3941;2;39;1;9147;1;1;120.0;1;37;37;5;5;124.6;0;0;0;1;0;0;36;0;0;5;8;3;11.0;0;0;5;12;4;13.375;0;10.8;1.4;1.74;Enrolled;0.5358;Prioritas;0.7004;Kritis;mahasiswa aktif
MHS3942;1;39;1;9853;1;19;133.1;1;19;4;9;4;116.0;1;0;0;1;0;0;29;0;0;7;14;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;Dropout;0.8644;Kritis;0.9801;Kritis;data uji
MHS3943;1;17;3;9238;1;1;141.0;1;3;3;2;2;124.9;1;0;0;1;0;0;19;0;0;6;10;6;12.0;0;0;6;12;4;11.0;0;12.7;3.7;-1.7;Graduate;0.179;Aman;0.1972;Aman;validasi silang
MHS3944;5;39;1;9147;1;1;180.0;1;1;1;4;8;140.5;0;0;1;0;0;0;24;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.9698;Kritis;0.9787;Kritis;validasi silang
MHS3945;5;39;1;9003;1;1;180.0;1;1;1;4;8;179.6;0;0;1;0;0;0;27;0;0;6;6;0;0.0;0;0;6;7;0;0.0;0;8.9;1.4;3.51;Dropout;0.8461;Kritis;0.9788;Kritis;validasi silang
MHS3946;1;17;1;9773;1;1;115.0;1;37;37;9;8;116.1;1;0;0;1;0;1;18;0;0;6;7;6;13.857142857142858;0;0;6;7;6;14.285714285714286;0;13.9;-0.3;0.79;Graduate;0.1276;Aman;0.0375;Aman;validasi silang
MHS3947;1;17;2;171;1;1;142.0;1;3;1;2;6;139.4;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;Graduate;0.108;Aman;0.3097;Aman;validasi silang
MHS3948;1;17;4;9556;1;1;135.0;1;38;37;3;7;129.0;1;0;0;1;0;0;21;0;0;7;0;0;0.0;0;0;7;0;0;0.0;0;12.7;3.7;-1.7;Dropout;0.3255;Prioritas;0.9801;Kritis;data uji
MHS3949;2;39;1;9670;1;1;150.0;1;37;19;9;4;135.6;0;0;0;1;0;1;43;0;0;6;8;5;11.0;0;0;6;9;5;13.0;0;12.4;0.5;1.79;Graduate;0.1715;Aman;0.0802;Aman;validasi silang
MHS3950;1;43;1;9147;1;1;153.0;1;1;19;9;10;147.8;0;0;0;1;0;1;18;0;0;5;9;5;13.2;0;0;5;13;5;14.4;5;16.2;0.3;-0.92;Graduate;0.1077;Aman;0.053;Aman;data uji
MHS3951;1;18;1;9085;1;1;153.0;1;37;37;9;9;138.0;1;0;0;1;0;1;21;0;0;6;7;6;13.5;0;0;6;6;3;15.333333333333334;0;8.9;1.4;3.51;Dropout;0.0696;Aman;0.255;Aman;validasi silang
MHS3952;1;7;1;9147;1;3;150.0;1;6;27;1;7;150.0;0;0;0;1;0;0;26;0;0;5;5;0;0.0;0;0;5;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.7249;Kritis;0.9788;Kritis;validasi silang
MHS3953;1;1;6;9500;1;1;144.0;1;1;19;9;4;130.8;1;0;0;1;0;1;19;0;0;8;8;7;14.214285714285714;0;0;8;8;7;14.214285714285714;0;12.7;3.7;-1.7;Graduate;0.0361;Aman;0.0279;Aman;validasi silang
MHS3954;1;1;1;9085;1;1;130.0;1;37;11;90;90;122.6;0;0;0;1;0;0;18;0;0;5;5;5;13.0;0;0;5;5;5;12.4;0;7.6;2.6;0.32;Graduate;0.3154;Prioritas;0.0334;Aman;validasi silang
MHS3955;1;1;1;9773;1;1;125.0;1;3;2;2;1;119.1;1;0;0;1;0;0;22;0;0;6;13;2;12.0;0;0;6;14;1;10.0;0;9.4;-0.8;-3.12;Dropout;0.3175;Prioritas;0.9784;Kritis;validasi silang
MHS3956;1;39;1;9500;1;19;133.1;1;1;19;4;10;111.8;1;0;0;1;0;0;27;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.3453;Prioritas;0.9795;Kritis;validasi silang
MHS3957;1;1;3;9147;1;1;133.0;1;38;19;9;10;125.0;1;0;0;1;0;0;18;0;0;5;6;5;12.8;1;0;5;6;5;12.6;0;9.4;-0.8;-3.12;Graduate;0.2573;Prioritas;0.0379;Aman;validasi silang
MHS3958;1;17;1;9085;1;1;140.0;1;37;38;7;9;129.9;0;0;0;1;0;0;19;0;0;5;11;4;13.6;2;0;5;9;4;12.2;0;9.4;-0.8;-3.12;Graduate;0.257;Prioritas;0.1709;Aman;validasi silang
MHS3959;1;17;4;9500;1;1;133.0;1;19;19;3;10;131.1;1;0;0;1;0;0;18;0;0;7;7;7;13.971428571428572;0;0;8;8;8;15.75;0;13.9;-0.3;0.79;Graduate;0.154;Aman;0.068;Aman;validasi silang
MHS3960;1;1;1;9085;1;1;154.0;1;38;37;4;4;141.4;0;0;0;1;0;1;19;0;0;6;8;6;15.0;0;0;6;9;6;14.857142857142858;0;11.1;0.6;2.02;Graduate;0.0607;Aman;0.0386;Aman;validasi silang
MHS3961;1;39;1;9085;1;1;133.1;1;37;37;9;9;120.0;0;0;0;0;0;0;32;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.9099;Kritis;0.9788;Kritis;validasi silang
MHS3962;1;42;1;9500;1;1;168.0;1;37;1;9;4;133.4;1;0;0;1;0;0;23;0;20;26;27;26;15.07777777777778;0;14;17;17;17;15.023529411764704;0;15.5;2.8;-4.06;Graduate;0.4011;Prioritas;0.0391;Aman;validasi silang
MHS3963;1;17;3;9500;1;1;132.0;1;37;37;4;3;127.3;1;0;0;1;0;0;20;0;0;7;7;6;13.383333333333333;0;0;7;7;6;13.383333333333333;0;7.6;2.6;0.32;Graduate;0.1618;Aman;0.044;Aman;validasi silang
MHS3964;1;1;1;171;1;1;133.1;1;19;38;5;5;131.8;1;0;1;1;0;0;20;0;6;12;12;12;13.25;0;4;11;16;10;13.090909090909092;0;8.9;1.4;3.51;Graduate;0.4729;Prioritas;0.0762;Aman;data uji
MHS3965;1;17;1;9238;1;1;120.0;1;19;19;4;5;114.8;1;0;1;0;0;0;19;0;0;6;10;5;11.714285714285714;0;0;6;13;2;10.666666666666666;0;16.2;0.3;-0.92;Dropout;0.9289;Kritis;0.976;Kritis;validasi silang
MHS3966;1;1;3;9500;1;1;150.0;1;19;19;5;5;132.8;1;0;0;1;0;1;18;0;0;8;8;8;13.01125;0;0;8;8;8;13.01125;0;9.4;-0.8;-3.12;Graduate;0.0475;Aman;0.0305;Aman;validasi silang
MHS3967;1;44;1;9003;1;39;140.0;1;19;19;9;4;140.0;0;0;0;1;0;0;21;0;0;6;12;3;10.666666666666666;2;0;6;12;4;12.0;0;15.5;2.8;-4.06;Dropout;0.3096;Prioritas;0.9033;Kritis;validasi silang
MHS3968;1;1;1;9500;1;1;103.0;1;1;19;9;9;108.3;0;0;0;1;0;1;20;0;0;7;14;0;0.0;0;0;7;15;0;0.0;0;11.1;0.6;2.02;Enrolled;0.0322;Aman;0.9785;Kritis;mahasiswa aktif
MHS3969;1;44;1;9085;1;39;150.0;1;3;19;2;4;150.0;1;0;0;1;0;0;22;0;1;6;9;6;13.0;0;1;6;18;3;12.666666666666666;0;12.4;0.5;1.79;Graduate;0.3518;Prioritas;0.6933;Kritis;validasi silang
MHS3970;1;44;1;9991;0;39;160.0;1;37;37;9;9;160.0;0;0;0;1;0;0;26;0;0;5;5;5;12.0;0;0;5;7;5;11.4;0;12.7;3.7;-1.7;Graduate;0.3727;Prioritas;0.0403;Aman;validasi silang
MHS3971;1;1;1;9070;1;1;131.0;1;37;37;3;3;131.7;1;0;0;1;0;0;20;0;0;6;6;6;12.166666666666666;0;0;6;7;5;13.8;0;12.7;3.7;-1.7;Graduate;0.1216;Aman;0.0428;Aman;validasi silang
MHS3972;1;1;1;9500;1;1;114.0;1;19;38;5;3;112.6;1;0;0;1;0;0;19;0;0;7;10;6;11.85;0;0;8;10;7;13.65;0;16.2;0.3;-0.92;Graduate;0.1758;Aman;0.0419;Aman;data uji
MHS3973;1;39;1;9991;0;1;120.0;1;37;37;9;9;111.1;0;0;0;1;0;0;31;0;0;5;8;4;11.0;0;0;5;6;5;11.2;0;7.6;2.6;0.32;Graduate;0.478;Prioritas;0.1326;Aman;validasi silang
MHS3974;1;43;3;9500;1;1;140.0;1;1;19;9;7;127.5;1;0;1;1;0;1;20;0;0;7;9;7;12.327777777777778;0;0;8;10;8;11.736;0;15.5;2.8;-4.06;Graduate;0.1551;Aman;0.0784;Aman;validasi silang
MHS3975;1;43;1;9085;1;1;130.0;1;19;38;7;7;120.2;1;0;0;1;0;0;20;0;0;5;9;4;12.0;0;0;5;10;5;13.428571428571429;1;10.8;1.4;1.74;Graduate;0.3861;Prioritas;0.0649;Aman;validasi silang
